Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Gatore_Ki_Chhatriyan,Samarpreet88,4.0 of 5 bubbles,Mar 2016 • Friends,Very Calm & Architectural Place,On my last vacations i saw this place in Jaipur very interesting and calm place.serene & traditional,0.6764,5
Gatore_Ki_Chhatriyan,thebonbondundee,4.0 of 5 bubbles,Mar 2016 • Friends,Beautiful,"Costs approx 30pence to enter and inside are many beautiful buildings. We spent 30minutes walking round. It is very hot and dusty (they are currently creating another building), so take water to keep you cool. If you are interested in henna, a lady with a fruit cart does amazing henna, you should just come the are just for henna from her!",0.9348,5
Gatore_Ki_Chhatriyan,India_Expl0rer,5.0 of 5 bubbles,Feb 2016 • Couples,"Beautiful, calm and serene place","We had very less time to visit this attraction but it was worth the every minute spent. We came here after visiting the Amber fort so it was so relaxing after all the chaos there. There were only 3-4 foreign tourists there. The entry fee for Indian nationals is 20 rupees. (Don't know about the foreign tourists as it was not written there). The guard sitting there was giving the entry slip only when asked to. These are the tombs of the royal family of Jaipur. There are three phases.All are beautiful but the third one is the exceptional, made up of Italian marble and minute carvings on the ceiling and pillars. The whole place is set amidst hills. A temple is also inside the premises near the second phase. There are a lot of baboons around. peacocks are also common. You can sit here for a long time as there is no hustle and bustle. Really enjoyed the visit.",0.9498,5
Gatore_Ki_Chhatriyan,Flávia C,5.0 of 5 bubbles,Nov 2015,Peaceful and hidden place,What a precious place outside the beaten path!It's well worth a visit and it takes only about 45 min to go around the place. The architecture is just amazing and exploring the place is intriguing.It was the royal crematorium for the majestic rulers of Rajasthan. This incredible place has a cenotaph for each of the more famous maharajas cremated there and they are all engraved with beautiful Rajasthani carvings. Just a jaw-dropping magnificent location.,0.9501,5
Gatore_Ki_Chhatriyan,ddevarshi,5.0 of 5 bubbles,Dec 2015 • Couples,Cenotaph of Rajput Kachchawa Rajput kings of Jaipur,"This is duplicate entry for another attraction under name ""Roayal Gaitore Tumbas"" and is a place where Kings of Royal family of Jaipur were cremated. There is a separate place for cremation of maharanis (Queens). This place is on foothills of Aravalli. Special structures have been erected in their honour. Although tombs are characteristic of mughal or islamic architecture but in case of Rajput rulers chhatris are made. Chhatris are somewhat open structure where a canopy is supported on several pillars. Canopy is not a 'tomb like' or circular dome in chhatris but has geometrically shaped or has ribbed circular structure.Here, at Gaitore, there are 2 clusters of Cenotaphs. The back cluster (Northern) or the one away from entrance has more intricately carved pillars and panels. The rulers of Jaipur were devotees of Lord Krushna so the inner walls of canopy depict various scenes from life of Krushna such as Kalia mardan (killing of giant serpent), holding of goverdhan parvat, maha-Ras. Apart from that mythological scenes such as churning of ocean (samudra manthan) have also been carved here. Some of the marble carvings of these cenotaphs match Delwara or Ranakpur carvings in their finesse. You need to pass through narrow roads and crowded city to reach this place. However, once you reach here you will find that this place does not attract much crowd and is calm and desolate. There is an entrance fee of Rs 20 for Indian citizens. Parking is free. I could see no toilets inside the monument. There are some shops near parking where you can get tea, cold drinks, biscuits etc but no restaurant is there. The starting point for uphill climb for Garh Ganesh Temple is near parking. On your way to Garh Ganesh you can get bird's eye view of cenotaphs which appear like a miniature model from above.",0.613,5
Gatore_Ki_Chhatriyan,aviral812,3.0 of 5 bubbles,Nov 2014 • Friends,Beautiful but waste without a guide,"Gaitore ki Chhatri is not a very famous place for tourists who visit Jaipur. It has a beautiful Rajputana/Mughal architecture and it used to serve as the crematory of Kachhwaha dynasty. However, no guides are available who can tell us about the history associated with the place. One is left to admire the beauty of the architecture and peaceful surroundings. It can be developed into a major tourist spot if managed properly.",0.9153,5
Gatore_Ki_Chhatriyan,Iman F,4.0 of 5 bubbles,Jan 2015 • Couples,Beautiful Architechture,"Its a less known place of Jaipur and people don't often come and visit it coz its a crematorium! But the architecture is beautiful and exploring the various structures is intriguing,",0.7678,5
Gatore_Ki_Chhatriyan,Kris H,4.0 of 5 bubbles,Apr 2014 • Solo,Nice architecture,Nice piece of architecture. When we where here there where absolute no tourist. You got a nice view over jaipur from the top of the temprl in the second courtyard. We did it without a guide and had no troubles. The main reason to visit must be the architecture and the silence of this place.,0.0,3
Gatore_Ki_Chhatriyan,Ranjan_K_Singh,4.0 of 5 bubbles,Jan 2014 • Couples,Not much without guide,"Gaitore or Gaya Ka Thor (meaning, the last abode of departed souls) is the crematory of the Kachhwaha Rajput dynasty of Jaipur. The premises houses about a dozen cenotaphs of which seven are large in size. The first of these cenotaphs was that of Sawai Maharaja Jai Singh II, the founder of Jaipur and the latest is that of Sawai Raja Man Singh, the father of Maharaja Bhawani Singh, the last king of Jaipur. These cenotaphs present not just an important part of history, but also an excellent example of Rajput architect and craftsmanship.What really pinches a tourist is that there is absolutely no information about these cenotaphs. One would not even know which belongs to who. Thus to have a guide is a must. Had there been information plates about the kings and their period, the tourists would have felt value for money since it is a ticketed monument.",0.6823,5
Gatore_Ki_Chhatriyan,Josip D,4.0 of 5 bubbles,Jan 2014 • Solo,Amazing,"If you are on the way to see the Amber Fort, make sure you make a stop at Gatore Ki Chhatriyan. Cenotaphs are just amazing. It's well worth a visit and it takes only about 45 min to go around the place. I would recommend this before many of the more popular and overpriced attractions in Jaipur. You can hire a guide at the entrance.",0.9359,5
Gatore_Ki_Chhatriyan,JamesNYC212,3.0 of 5 bubbles,Jan 2014,Without a guide it lacks flavor,The cenotaphs are not the most impressive that I have seen. The Scindia cenotaphs in Gwalior stand out in my mind. If I had a knowledgeable guide who could have shared some good stories about the monuments then all would have been better. The location is convenient to the Pink City. Even if there were some signs for tourists explaining the names and significance of the monuments that would have been better. It was a bargain. Only 30 rupees to enter.,0.8773,5
Gatore_Ki_Chhatriyan,KUSHAL PRATAP SINGH,5.0 of 5 bubbles,Aug 2013 • Family,Just AWESOME But make sure to have the GUIDE with you,GATORE ki CHHATRIYAAN is undoubtedly one of the best places to visit but CAUTION:- Make sure to have the GUIDE available at the place itself so that u can enjoy the memorable HISTORICAL FACTS of these beautiful CENOTAPHS otherwise it will just look like Any other normal monument,0.963,5
Gatore_Ki_Chhatriyan,2009Lovetotravel,5.0 of 5 bubbles,Apr 2013 • Friends,beautiful,"Visited in Aug 2013, on our way back from Amer fort. We spent about an hour. This is the royal crematorium site for Jaipur's royal family. A cenotaph was constructed in recognition of each of the more famous maharajas cremated there. The royal cenotaph is known as “Chhatris” (umbrella-shaped memorial).  The cenotaphs are engraved with magnificent Rajasthani cravings. The road to Gaitore is not too bad. Again no signs, so be prepared to stop and ask. Not many tourists at all. the day we went the only guide was on leave, so we really missed out on learning more. But the place itself is quiet and serene. no facilities, carry your own water as well.  It is one of the most beautiful monuments in Jaipur.",0.9086,5
Gatore_Ki_Chhatriyan,Pawan S,5.0 of 5 bubbles,,one of the best attraction-Jaipur,"Last April I was in Jaipur with my friends and we visited Amber fort and Gaitor ki Chhatriyan or we say  the Royol Gaitor exactly is a Royal family cenotaph and it is outside of Jaipur. and when you go for Amber fort that time you can visit this beautiful monument all stone nice carve work. we all recommend to visit this place and it is best to visit morning or late afternoon. there is no doubt Amber Fort is amazing but we also love to visit this Royal place. when you enter this complex you can see first the memory of  Sawai Man Singh II ( Mor Mukut Singh; August 21, 1912–June 24, 1970 ) was the last ruling Maharaja of Jaipur State belonging to Kachwaha clan of Rajputs. and in side all royal family as well.we like this place and recommend to all who want go to Jaipur.",0.9716,5
Diwan_e_Khas_Hall_of_Private_Audience,Film G,4.0 of 5 bubbles,Apr 2022 • Couples,Nice to Look At,"When visiting the Palace you’ll see this. Lovely to see. Walk in and stroll around. A visit is 5 minutes, unless you’re an architecture fan.",0.7783,5
Diwan_e_Khas_Hall_of_Private_Audience,DP1066,4.0 of 5 bubbles,Mar 2020,A stunning Hall!,"Inside the City Palace, this marble-paved Hall is still in immaculate condition. It was built for the Maharaja to hold audiences with his ministers.  The Hall has two large silver vessels which are reported to be the largest silver objects in the world.",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,SalimM,4.0 of 5 bubbles,Dec 2019,Hall of Private Audience,Diwan-e-Khas or Hall of Private Audience is considered as the most magnificent part of the glorious Amer Fort. Diwan-e-Khas was the private audience hall of the maharajas who would gather with their advisors and courtesans here. The hall is adorned with marble floors and boasts of the most intricate architectural patterns. The jewels in the crown here are the two huge silver containers on display here. These beautiful silver containers are apparently in the Guinness Book of World Records as the largest silver vessels in the world.,0.9652,5
Diwan_e_Khas_Hall_of_Private_Audience,Pankaj P,5.0 of 5 bubbles,Mar 2020 • Friends,Stunning monument,Part of Amber Fort and stunningly decorated.  Get adsense of the grandeur the maharaja's lived in those times.  A must see. ,0.5267,5
Diwan_e_Khas_Hall_of_Private_Audience,Memoirs-Sachin,4.0 of 5 bubbles,Sep 2019,The Royals private space,The Diwan-e-Khas Hall of Private Audience is located in the Amber Fort. This section was the private space of the Royal king & his 12 queens. The rooms are beautifully designed to allow personal space & comfort for all.,0.7964,5
Diwan_e_Khas_Hall_of_Private_Audience,S B Khare,4.0 of 5 bubbles,Mar 2019,Majestic building in the City Palace Jaipur,"This is a building where the king used to private audience to nobles and special people of his kingdom. It is situated in a very big courtyard. There are two massive silver urns at the entrance. There is an entrance fee. But it is worth it. It will be better if you hire a guide. But be wary of them as their primary interest is to eventually lure you into one of the handicraft, jwellary or ethnic garment shops situated in the palace compound. Be very strict to refuse politely but firmly. Otherwise be very sure to end up buying things which you do not probably need at a high price. ",0.9051,5
Diwan_e_Khas_Hall_of_Private_Audience,Charvi_Shah,5.0 of 5 bubbles,Apr 2019 • Couples,Located in City Palace a must visit place if you are in Jaipur,This place is located in the city palace in Jaipur and I must recommend the city palace if you are visiting Jaipur.,0.3612,4
Diwan_e_Khas_Hall_of_Private_Audience,Prathamesh Sawant,4.0 of 5 bubbles,Nov 2018 • Solo,"Literally means ""Halls of the royals""","As in most forts, there are a minimum of 2 halls...Diwan-e-Khaas and Diwan-e-Aam. The Khaas signifies royals whereas Aam is for the local people (the subjects).",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,rjpriyanka,3.0 of 5 bubbles,Sep 2018 • Couples,Amazing,This hall situated in city palace of Jaipur waa dedicated to the private meetings of royal family with VIPs,0.4588,4
Diwan_e_Khas_Hall_of_Private_Audience,One_of_the_BOFs,4.0 of 5 bubbles,Feb 2019 • Couples,Attraction within an attraction ,"This part of the old palace has been put to a different use as it now houses a museum collection of textiles, clothing & weapons. Photography is not permitted inside, but  it’s still worth visiting.",0.1027,4
Diwan_e_Khas_Hall_of_Private_Audience,Umang A,3.0 of 5 bubbles,Sep 2018 • Couples,Royal,"Situated in city palace of Jaipur, this part of the fort was used for meetings with VIP delegates...",0.6166,5
Diwan_e_Khas_Hall_of_Private_Audience,USCKaboom,4.0 of 5 bubbles,Dec 2018 • Couples,Love the city palace ,The City Palace was a highlight of our trip to Jaipur. We paid more for access to the private areas. Expensive but worth it. ,0.4678,4
Diwan_e_Khas_Hall_of_Private_Audience,Abhishek R,3.0 of 5 bubbles,Oct 2018,Appealing for those interested,beautiful place with a lot of history pretty crowded through out but great place for those who love to explore historical places.,0.9517,5
Diwan_e_Khas_Hall_of_Private_Audience,Mukta2016,5.0 of 5 bubbles,Jan 2018 • Family,Diwan-e-Khas,The Diwan-e-Khas is located within the City Palace compound and this was the place where the King used to grant audiences to other people. Now this place has a lot of stuff like paintings and wardrobes dating back to medieval period on display.,0.6124,5
Diwan_e_Khas_Hall_of_Private_Audience,megpage2015,5.0 of 5 bubbles,Oct 2018 • Couples,"Impressive but viewed at night under the chandelier lights, it takes your breath away",A cool and beautiful building worth stopping in if even only to take a selfie. Cnetral in the palace grounds its a good place to stop and watch the world unfurl around you. The architecture is impressive. ,0.8885,5
Diwan_e_Khas_Hall_of_Private_Audience,rjpriyanka,4.0 of 5 bubbles,Sep 2018 • Friends,Royal !!,Very beautiful and Royal experience ..This is an Integral part of city palace and  was used to conducted meetings with private people or VIPs of that era... Must Visit !!,0.6982,5
Diwan_e_Khas_Hall_of_Private_Audience,Deep S,5.0 of 5 bubbles,Sep 2018 • Family,City palace is just an amazing craft work of ancient times,Dont miss it if you are in jaipur. Tourist destination lot of people visit this place and yes it is one of a kind. Superb palace. A must visit propery. Thanks ,0.9266,5
Diwan_e_Khas_Hall_of_Private_Audience,Himawan Widyandaru,4.0 of 5 bubbles,Jul 2018 • Family,Integral part of jaipur majestic city palace,This is a part of jaipur city palace and contains a lot of collection from the maharajas dynasty (the ruler of jaipur until now). No photographs allowed and there is a potential to be so crowded inside,-0.296,2
Diwan_e_Khas_Hall_of_Private_Audience,sayed g,4.0 of 5 bubbles,Aug 2018 • Couples,Part of City Palace,"Since we visited amber fort, there we went to see city palace. they have 2 part Deewan e aam and Diwan e khas. Diwan e khas you get to see all the stuff from old days of maha rajas. their clothes speciall 100Gm Rajai which is famous in entire jaipur.",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,prasenjit_gogoi,4.0 of 5 bubbles,Nov 2017,historical building,this a part of the Jaipur city palace ..good architecture and well maintained by the authorities. click some pictures when you are there.,0.2732,4
Diwan_e_Khas_Hall_of_Private_Audience,Amolak Rattan K,4.0 of 5 bubbles,Aug 2018 • Friends,Place of audience for common people,Here the Royal family or their senior functionaries will meet common people who came for special requests or getting their grievances addressed . Governor Amolak Rattan Kohli,0.0516,3
Diwan_e_Khas_Hall_of_Private_Audience,sujan B,4.0 of 5 bubbles,Jul 2018 • Couples,One time view nice place.,the place is partly under the possession of present Raja of jaipur and nice museum of rajputana culture. one time visit. but heard its very beautiful during diwali in India ,0.8266,5
Diwan_e_Khas_Hall_of_Private_Audience,395ally,4.0 of 5 bubbles,Jul 2018 • Solo,Really good part of City Palace,"Part of the City Palace and not really somewhere you can visit on its own- and why would you? Beautifully decorated and has the 2 massive silver urns, supposed the biggest in the world.",0.5719,5
Diwan_e_Khas_Hall_of_Private_Audience,Kaushik G,4.0 of 5 bubbles,Dec 2017 • Friends,Excellent collection of exhibits,"During my trip to Jaipur, I had visited the City Palace and this beautiful courtyard cum hall is located inside the palace complex. This is the hall of private audience where king met selected delegates. This is located in the Mubarak Mahal courtyard and we liked the beautiful ceiling painted in vibrant red & gold colors. We found an art gallery here showcasing beautiful paintings, ancient books, embroidered rugs, carpets from the royal era. Entrance ticket for City Palace is priced at 130 Rupees for Indians and 500 Rupees for foreigners and also there is a special ticket of 2500 Rupees which gives special access to private rooms in the Chandra Mahal with a personal guide.",0.9787,5
Diwan_e_Khas_Hall_of_Private_Audience,southgreen2016,4.0 of 5 bubbles,Feb 2018 • Family,Amazing collections here,Be prepared to be amazed by the stunning fabrics and costumes here as well as copious amounts of armoury. Interesting but don't spend too long here as the rest of the palace is equally as interesting. ,0.8519,5
Diwan_e_Khas_Hall_of_Private_Audience,sid_18052015,4.0 of 5 bubbles,Jun 2018 • Solo,excellent,"worth visiting, though can get hot in summers. easily reachable as it is in the heart of the city, near other main attractions",0.7269,5
Diwan_e_Khas_Hall_of_Private_Audience,Peter S,5.0 of 5 bubbles,Mar 2018 • Family,What richness!,"Now a museum, one must see the beauty and ornate detail of clothing and other belongings of the past rulers. Cameras not allowed.",0.5859,5
Diwan_e_Khas_Hall_of_Private_Audience,PushExplore,5.0 of 5 bubbles,Mar 2018 • Family,"Beautiful, Serene",This is a really beautiful place and the dwarf guards that are stationed here are quite famous. Don't forget to get pics taken.,0.7288,5
Diwan_e_Khas_Hall_of_Private_Audience,adisrinoida,3.0 of 5 bubbles,Apr 2018 • Family,Part of City Palace,"The Diwan-e-Khas is a part of the City Paace of Jaipur. You do not need to go anywhere else to visit this. It's a hall was used by the king to host private dinners and gatherings. Now it has been converted to a museum of sorts, where you get to see their clothes, utensils etc.",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,Umang A,3.0 of 5 bubbles,Jun 2017 • Friends,VIP logo ka Hall :P,Integral part of city palace and as name suggested was used to conducted meetings with private people or VIPs of that era... Accordingly beautifully and royally designed ,0.5719,5
Diwan_e_Khas_Hall_of_Private_Audience,Ivor S,3.0 of 5 bubbles,Mar 2018 • Friends,Intersting to see,You can not miss this on a visit to the city palace and well worth a brief look inside and to see the large silver water urns,0.5337,5
Diwan_e_Khas_Hall_of_Private_Audience,yns_10,5.0 of 5 bubbles,Mar 2018 • Couples,How to impress guests,"This wonderful hall is interesting to visit to see the artefacts, imagine how visiting dignitaries must have felt to be received here and there is a small cafe.  We visited on a very hot day and it also provided some relief from the sun.  Worth visiting.",0.9001,5
Diwan_e_Khas_Hall_of_Private_Audience,pratiknruparel,5.0 of 5 bubbles,Feb 2018 • Friends,Historical experience!,Diwan-e-Khas is an integral part of the beautiful city palace of Jaipur. This is the place where the Kings used to meet his state guests privately. It's worth a visit!,0.7263,5
Diwan_e_Khas_Hall_of_Private_Audience,Tracey W,5.0 of 5 bubbles,Mar 2018 • Couples,City Palace,Lots of interesting exhibitions with various artefacts and very good cafe for a refreshing stop on a hot day.,0.5709,5
Diwan_e_Khas_Hall_of_Private_Audience,shouches,4.0 of 5 bubbles,Mar 2018 • Family,City palace and museums. Star attraction in the pink city,"The City palace and museum complex is in the pink city near Tripoliya gate. There are many museums that you can visit, taking at least a couple of hours if you want to see carefully. You can also pay for a ticket to see the palace complex itself (Rs. 1100 I think). We did not do it.",0.1027,4
Diwan_e_Khas_Hall_of_Private_Audience,GregB052148,4.0 of 5 bubbles,Feb 2018 • Couples,Good start to Palace,The hall is right at the beginning of the Palace. Very impressive. You could see how it was meant to impress any visiting dignitaries.,0.796,5
Diwan_e_Khas_Hall_of_Private_Audience,Ricardo B,4.0 of 5 bubbles,Mar 2018 • Friends,An impressive hall,"This is completely different to the public audience hall. This one is certainly built to impress important people. Very large with beautiful pieces of art, painting of the different rulers of the Jaipur kingdom. Very impressive, unfortunately no photographs ",0.8662,5
Diwan_e_Khas_Hall_of_Private_Audience,Muhammad A,4.0 of 5 bubbles,Feb 2018 • Solo,hall of clothes!,The only thing displayed inside were the clothes of the old maharajas. with some small monuments.a worth visit if a guide is with you.,0.2263,4
Diwan_e_Khas_Hall_of_Private_Audience,MarcinDrP,5.0 of 5 bubbles,Feb 2018 • Couples,Definite place to visit,Part of the palace complex... definitely worthy visiting -- super cool... just make sure that your tour guide can speak your language (actually speak using full sentences that make sense)...,0.9001,5
Diwan_e_Khas_Hall_of_Private_Audience,Manish Sarraf,4.0 of 5 bubbles,Feb 2018 • Family,Wonderful monument and architecture,"A must visit place during Jaipur visit, enjoy the Wonderful monument and its architecture and the ancient values.",0.8625,5
Diwan_e_Khas_Hall_of_Private_Audience,ketandand,5.0 of 5 bubbles,Feb 2018,Beautiful,Architectural delight. The store inside is also quite good. The museum collection is also good. They played some traditional songs while we were there and it was fun to dance to.  A good photo-op place as well.,0.9651,5
Diwan_e_Khas_Hall_of_Private_Audience,207niravp,4.0 of 5 bubbles,Feb 2018 • Family,historical meeting place,historical meeting place of king inside city palace of jaipur. the views is  almost central in palace. ,0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,Sweta P,5.0 of 5 bubbles,Feb 2018 • Friends,Great Photogenic Place,"We all friends took so many photographs and its good to see such place is so great looking, very nice experience.",0.9364,5
Diwan_e_Khas_Hall_of_Private_Audience,Prabal G,5.0 of 5 bubbles,Feb 2018 • Family,Place for special people,This is inside City Palace where the kings would meet special dignitaries. Very well maintained and beautiful.,0.8622,5
Diwan_e_Khas_Hall_of_Private_Audience,peea b,4.0 of 5 bubbles,Feb 2018,Place of opulence,One gets awestruck while entering the Diwan - e  khaas hall full of paintings of the Maharjahs who ruled the princely state for ages. ,0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,David D,4.0 of 5 bubbles,Feb 2018 • Couples,Beautiful  historic Royal Building,"Wednesday 14th February and we visted the City Palace in Jaipur. One of the highlights within the Palace is the Diwan e Aam Hall, the Hall of public Audience.This grand ornate building is situated in a courtyard within the walls of the City Palace.The building houses 2 massive silver urns that were made from melted down silver coins.",0.4588,4
Diwan_e_Khas_Hall_of_Private_Audience,shanupce137,4.0 of 5 bubbles,May 2017 • Solo,Lovely...,"Such a beautiful architecture and design of this building, situated inside city palace. It is a meeting hall. Well maintained.",0.7184,5
Diwan_e_Khas_Hall_of_Private_Audience,Arun S,4.0 of 5 bubbles,Jan 2018 • Couples,Place to meet special guests,"This was the place where maharaja's used to meet the special/royal guests privately. It is in the City Palace and covered in your ticket, it has very beautifully architecture with well decorated walls and roofs. Take a guide to know the history and stories related to this place, without a guide it would be just another building for you.",0.7264,5
Diwan_e_Khas_Hall_of_Private_Audience,Hooray H,5.0 of 5 bubbles,Feb 2018 • Family,Outstanding,"Try & visit early, it's really beautiful although a little expensive for foreigners (don't know why, the toilets are still stinky)",0.6361,5
Diwan_e_Khas_Hall_of_Private_Audience,Baba Krishna Mohan R,5.0 of 5 bubbles,Jan 2018 • Family,Diwan e Khas in City Palace,This is a part of the City Palace and now houses some beautiful things to see. Extremely well maintained with lots of historic details,0.7425,5
Diwan_e_Khas_Hall_of_Private_Audience,MAYANKBIGDELHIFOODIE,3.0 of 5 bubbles,Jan 2018 • Couples,meeting,it was king meeting palcein city placehistory associated old thingsbuilding is beautifully crafted,0.5719,5
Diwan_e_Khas_Hall_of_Private_Audience,Deep_Indore,4.0 of 5 bubbles,Dec 2017 • Family,Good place,This hall is grand with lots of things to see. This is part of city palace complex and can be covered while touring the city palace.,0.4588,4
Diwan_e_Khas_Hall_of_Private_Audience,Martin B,5.0 of 5 bubbles,Jan 2018 • Couples,Wonderful palace,"Superb buildings with loads of history, this has to be a must see location.Exceptional interiors but down load a guide first don't bother with a guide.",0.6254,5
Diwan_e_Khas_Hall_of_Private_Audience,ANJU G,5.0 of 5 bubbles,Jan 2018 • Family,King meeting area in private,"The part of city palace , diwan-e khas is a special palace for high level confidential meeting. King chair and staff chair, all are amazing to see.",0.7579,5
Diwan_e_Khas_Hall_of_Private_Audience,chandelao,4.0 of 5 bubbles,Jun 2017,a part of city palace museum,This hall and its corridrs have a fantastic exibition and definaltey worth a visit whenever i Jaipur.,0.6705,5
Diwan_e_Khas_Hall_of_Private_Audience,Aileen L,4.0 of 5 bubbles,Dec 2017,Another jaw dropping building,We walked and wondered around this whole complex.    Really interesting and beautiful.    Beware guards offering to pose for photos - they expect to be paid.,0.7996,5
Diwan_e_Khas_Hall_of_Private_Audience,gireesh s,5.0 of 5 bubbles,Aug 2017 • Friends,Diwane khas,Place where meetings were held for special purpose and king used to sit here it is inside city palace,0.4019,4
Diwan_e_Khas_Hall_of_Private_Audience,jnrobin,4.0 of 5 bubbles,Nov 2017 • Couples,Inside the city palace,"Diwas-e-khas is the City palace where the king had the general meetings with the civilians and resolved their issues. If you hire a guide, he will tell the details, where all the people use to sit and other details about the place.",0.1779,4
Diwan_e_Khas_Hall_of_Private_Audience,Anand N,5.0 of 5 bubbles,Nov 2017 • Family,City Palace Part with Museuem,A Great Place to spend with family and photograph yourself in the central building of city palace.Absolutely quite and beautifully maintained. A place where royal meetings used to be and place looks even more good in this time also.A Must visit for every traveller and click some cool shots.,0.927,5
Diwan_e_Khas_Hall_of_Private_Audience,vinodajoshi,5.0 of 5 bubbles,Nov 2017 • Family,Excellent Hall,"Diwan-e-Khas Hall must be visited to see oldest furniture, carpets, Royal family portraits. A place where Roayl meetings was held regularly",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,TravellingSands,4.0 of 5 bubbles,Nov 2017,Part of City palace with the Royal Museum,The Diwa E Khas is the central building i which the King used to give audience to the elite. It now houses the museum with a lot of dress and other regalia used by the royals. Photography is not permitted inside the building.,0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,RkRoadie,4.0 of 5 bubbles,Oct 2017 • Family,Hall of private audience,This is one of the section in Amer fort.This place is where the special peoples would meet Maharaj while he listens to their complaints and suggestion. Good to visit when on Amer Fort,0.4404,4
Diwan_e_Khas_Hall_of_Private_Audience,Chaitanya P,5.0 of 5 bubbles,Nov 2016 • Friends,Good place to visit,"Must see place inside city palace, Jaipur. Very well maintained and good place for a photo opportunity.",0.796,5
Diwan_e_Khas_Hall_of_Private_Audience,audelhi,5.0 of 5 bubbles,Oct 2017 • Family,Best experience of Royalty,"It one wants to have best experience of Royalty of Jaipur and tradition and culture of that time, then one must see city palace museum and Diwan-e-Khas situated there. ",0.6369,5
Diwan_e_Khas_Hall_of_Private_Audience,cg2792,4.0 of 5 bubbles,Sep 2017 • Friends,Superb Visit,Really loved the few hours I spent looking around the palace. I particularly enjoyed the exhibits in this section but wished that they would have allowed photography inside!,0.6352,5
Diwan_e_Khas_Hall_of_Private_Audience,anjuanjali,4.0 of 5 bubbles,Jun 2017 • Couples,nice place,this is a part of city palace. it was a meeting hall. and it is very good. photo capturing not allowed. mot well  maintained,0.3354,4
Diwan_e_Khas_Hall_of_Private_Audience,mahithaprasad19,4.0 of 5 bubbles,Aug 2017 • Friends,Private hall,This is inside the fort. Photography is not allowed. There are photographs of the earlier kings of Jaipur and can make an interesting read.,0.4019,4
Diwan_e_Khas_Hall_of_Private_Audience,Deepak A,4.0 of 5 bubbles,Nov 2016 • Couples,Meeting place of special people of kingdom,Deewan-e-khas means special meeting place. Nicely decorated with real royal feel. This is part of the city palace. Taking pics inside is not allowed.,0.6808,5
Diwan_e_Khas_Hall_of_Private_Audience,Debopam,4.0 of 5 bubbles,Jul 2017 • Family,Good architecture,"Inside the Amer (Amber) Fort. This is one of the prime locations inside the fort. Intricate designs mg, with an open space infront to have majestic feel.",0.1531,4
Diwan_e_Khas_Hall_of_Private_Audience,jinnes,3.0 of 5 bubbles,Apr 2017 • Friends,Hihglight of visit to City Palace,This is the most interesting part of what would otherwise be a rather uninteresting place to visit. It is full of history and it is possible to imagine how it was used in its heyday.,0.4576,4
Diwan_e_Khas_Hall_of_Private_Audience,Rishabh K,5.0 of 5 bubbles,May 2017 • Friends,Jaipur is full of gems and this place is one of them,At first I thought that there wouldn't be a different review option for this place because it is inside the city palace. But when I saw i became curious to share my experience with this place.... Believe me My Jaipur Trip with my friends was  the best trip till now... I was feeling very great there.. best thing is that this place gives us an idea about our great heritage ... It was great there ..see in the pictures I uploaded.,0.993,5
Diwan_e_Khas_Hall_of_Private_Audience,megagarwal,4.0 of 5 bubbles,Dec 2016 • Solo,Nice,"The city palace is a must visit and this is part of the City Palace, so you would get to see this irrespective. ",0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,Sidney Aarons,5.0 of 5 bubbles,May 2017 • Family,Diwan -E-Khas within Amber Fort,Amazing architecture.Hire a local guide to take you around.Awesome place to click some amazing pictures.A must visit.,0.8225,5
Diwan_e_Khas_Hall_of_Private_Audience,VIPIN_GOEL_TP_Impex,5.0 of 5 bubbles,Nov 2016 • Family,Meeting place for Kings Cabinet and VIP Guests,Diwan-e-Khas (Hall of Private Audience) is considered as the most magnificent part of the glorious City Palace. The Diwan-e-Khas was the private audience hall of the maharajas who would covene with their advisors and courtesans here. The hall is adorned with marble floors and boasts of the most intricate architectural patterns. The jewels in the crown of the Diwan-e-Khas are the two huge silver containers on display here. The beautiful silver containers are registered with Guinness Book of World Records as the largest silver vessels in the world.,0.9652,5
Diwan_e_Khas_Hall_of_Private_Audience,vinitasaraf2015,4.0 of 5 bubbles,Apr 2017 • Couples,Located inside Amber Fort,It is located inside the amber fort. Having exquisite craftmanship. Its called hall of private audience.,0.0,3
Diwan_e_Khas_Hall_of_Private_Audience,docboysolan,3.0 of 5 bubbles,Jan 2017 • Family,Good,Great place for good photography.. fascinating interiors and better exteriors.. needs some maintenance all around.,0.9246,5
Diwan_e_Khas_Hall_of_Private_Audience,mvsounds,5.0 of 5 bubbles,Apr 2017 • Couples,Mind blowing architecture,Not to miss it when going to Jaipur. It gives a beautiful glimpse of teh royal days of Rajput times in Rajasthan. ,0.6535,5
