Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Bogmalo_Beach-Vasco_da_Gama_South,Vishy_2016,5.0 of 5 bubbles,Oct 2021 • Solo,The Perfect Beach,This Beach is perfect for a simple and refreshing retreat.One of the smallest and the Best beachesThe Beach is away from the hustle of Goa and lin close proximity of the Airport.You can even plan a day's visit to the Beach.Less crowded gives you ample space for yourself.You can also enjoy the sunrise and sunset.Restaurants are there in close proximity to the beach.A must visit when in Goa,0.9022,5
Bogmalo_Beach-Vasco_da_Gama_South,lotusdiamond,4.0 of 5 bubbles,Dec 2020,Less crowds- enjoy!!,"Located very near to the Airport this beach is not to famous among tourists. Beach is well maintained and clean and shacks are available selling sea food and drinks. Not so crowded like other famous beaches of Goa, you may spend memorable time and enjoy sun set views.",0.6892,5
Bogmalo_Beach-Vasco_da_Gama_South,Prabhu Sathyanathan Dhanaraj,4.0 of 5 bubbles,Feb 2021,"Clean beach, less crowds","This beach is located behind the airport, with hardly any visitors, good, clean, and relaxed vibe. Has a few restaurants and a beach resort in the vicinity",0.8194,5
Bogmalo_Beach-Vasco_da_Gama_South,JE Dolphy,5.0 of 5 bubbles,Jan 2021,Another Good Beach,"Very nice beach and happily crowded , Parking was quite difficult. a nice and clean beach.Lots of activies too.",0.8655,5
Bogmalo_Beach-Vasco_da_Gama_South,Yogesh Bisht,5.0 of 5 bubbles,Dec 2019 • Friends,Awsome ,"We love this beach as it's not that crowded like any other beaches of Goa.  Its clean,  well maintain beaches.. it has nice restaurants around.. our favorite is Joets and John's seagull. It's a great place for  family with kids..",0.9501,5
Bogmalo_Beach-Vasco_da_Gama_South,Nomad C,1.0 of 5 bubbles,Feb 2020,Be very careful about seasnakes and other creatures at this beach,"I got bite on the bottom of my foot by something at this beach a few days ago. It felt like a seasnake. I ended up spending a night in the hospital and blowing 150usd. Luckily I didn't receive any venom. Seasnakes are apparently common at all Goan beaches but avoid the end areas at this beach. I made the stupid mistake of swimming outside of the lifeguard area, all the way at the far tip of the beach near where the cross is located (the opposite end from where the big hotel is located).  That area has some cloudy muddy water where I assume seasnakes and other creatures may lurk. So just stick to the lifeguard areas where more people swim. Seasnakes are less likely to stay there. The beach itself is nice. Clean, good sand, not that crowded, and some nice affordable restaurants on the beach. But obviously for me this is the worst beach I've ever been.",-0.1655,3
Bogmalo_Beach-Vasco_da_Gama_South,Kate R,5.0 of 5 bubbles,Jan 2020,Beautiful,"A 20 minute taxi drive from the cruise terminal and well worth it.The beach is clean, un crowded and had life guards on duty. Water was warm and calm to swim in. The Northern end of the beach is quieter with Juet's beachside bar serving food and drinks where you can hire beach loungers and parasols. At the Southern end of the bay is a hotel and village with souvenir shops.",0.836,5
Bogmalo_Beach-Vasco_da_Gama_South,Deepak Rana,4.0 of 5 bubbles,Feb 2020 • Friends,Clean and nice.,The beach is clean and well maintained. I enjoyed bathing in the sea. Few foreigners were sun bathing.  Nice place to visit.,0.872,5
Bogmalo_Beach-Vasco_da_Gama_South,anilkulkarni49,5.0 of 5 bubbles,Jan 2020 • Solo,Nicely maintained clean beach,"In vasco area i.e. south goa Bagmalo beach is good choice .not to crowded , clean and calm beach. Drinks and eatables are ok. Beach is about 3 km from goa international air port. On the way some good hotels are there.",0.793,5
Bogmalo_Beach-Vasco_da_Gama_South,Dcruz10,4.0 of 5 bubbles,Jan 2020,A Quiet Getaway,"This is a white sandy beach clean & well-kept. Generally you find most of the Goan beaches crowded and many find it truly difficult to find some silence from the mad rush most city dwellers are encountering. This is one such beach where you can find some relative solitude, if you are someone seeking that. The many water sport activities which you find available in most other beaches are absent here. If you are seeking to enjoy plenty of sunshine, serene ocean tides, clean surroundings coupled with some silence and calmness around you, this place will make you happy. There are some eateries & plenty of pocket-friendly accommodation available nearby which will suit most travellers. Plenty of transportation available nearby to ensure that you will be connected as and when you choose to.",0.9608,5
Bogmalo_Beach-Vasco_da_Gama_South,sandip madkaikar,4.0 of 5 bubbles,Jan 2020 • Couples,Nearest beach from the Airport,Bogmalo beach is the nearest beach from the Airport. Have been visiting the beach since childhood. Bogmalo has a lot of dining options and an ideal beach for tourists. Most of the locals visit bogmalo and you shall find a mixed crowd here. Gets crowded usually on weekends. ,0.5267,5
Bogmalo_Beach-Vasco_da_Gama_South,nyusual,5.0 of 5 bubbles,Dec 2019 • Family,Quiet beach with shacks,A small but pretty beach about 5kms from the airport. Sands are clean and the shacks offer a lot of choices.We used goamiles to get here and the local bus to get back to town.,0.8338,5
Bogmalo_Beach-Vasco_da_Gama_South,travelonrepeat_please,5.0 of 5 bubbles,Dec 2019,Small but beautiful,"The beach is stunning, not really crowded, limited restaurants around,close to the airport. Must visit if you are around. Joet's restaurant is amazing which is located on the beach.",0.8059,5
Bogmalo_Beach-Vasco_da_Gama_South,TVijo,4.0 of 5 bubbles,Oct 2019,Nice beach,"Though small in size, it's a nice beach to unwind, there are few good shacks available and food and drinks are available there. The best resort nearby is Bogmalo Beach Resort.",0.872,5
Bogmalo_Beach-Vasco_da_Gama_South,Parwathi H,4.0 of 5 bubbles,Mar 2019,Bogmolo Beach,The Bogmolo beach is located close to the airport. We had been here in the afternoon and spent a few hours on the beach followed by a pleasant sit out one one of the many beach shacks.,0.5106,5
Bogmalo_Beach-Vasco_da_Gama_South,khushjiv singh,5.0 of 5 bubbles,Sep 2019,A great place to spend some good time,"I had organised 5 days stay with college mates, all seniors. We were 12 couples. The resort is located on the beach and the beach is almost a private beach as hardly anyone other than the resort residents are seen. A couple of shacks and a small market add to the charm of staying at this place. Rather than sitting in the resort bar, it is better to sit in the shack on the beach and watch the setting sun while having your beer.The hotel staff is extremely polite and helpful. I the five days stay i got to know a number of staff by their first names. Madhura and Karishma at the help desk were always smiling and actually helpful. Yograg the head of the F&B was always there at food time to ask if everything was fine.",0.9554,5
Bogmalo_Beach-Vasco_da_Gama_South,Rajnish Verma,5.0 of 5 bubbles,Sep 2019 • Friends,Dinner,Went over to Joets for a fun filled evening with friends. Live music was simply awesome. Zing was added to the fun when one of the staff serving drinks took the mike and gave a scintillating vocal.... it was superb... loved the dancing by house guests and the lovely DJ👍,0.9702,5
Bogmalo_Beach-Vasco_da_Gama_South,keshwanand kaushik,4.0 of 5 bubbles,Aug 2019 • Friends,Goa trip,"It is a nice and small beach in goa near goa airport. It is nice beach for all age group, parking and restaurants are available with good quality of food.",0.8176,5
Bogmalo_Beach-Vasco_da_Gama_South,Suman P,4.0 of 5 bubbles,Dec 2018 • Friends,One of the beast and calmest beaches.. uncrowded,"It's one of the best beach in Goa..peaceful, serene, nice cosy shacks to hangout.. definitely must go place..in South goa",0.9136,5
Bogmalo_Beach-Vasco_da_Gama_South,chintan girish modi,4.0 of 5 bubbles,Jul 2019 • Business,For solitude seekers,"I visited this beach during the monsoon. It was a beautiful sight because of the cleanliness, and the absence of crowds. I enjoyed the breeze and the solitude. There were several restaurants around, and most of them with views of the sea.",0.802,5
Bogmalo_Beach-Vasco_da_Gama_South,Naveen,3.0 of 5 bubbles,Jun 2019 • Couples,Not so clean and Small Beach,"I happen to see this place since we had enough time before flight check in as it was about 20 mins away from the airport. This not so long beach between the two high rise hills., The beach was also not that clean., Yes if you are passing by you can visit this place and when you are here dont forget to hop in to Joets a Must visit Shack in goa., ",-0.1511,3
Bogmalo_Beach-Vasco_da_Gama_South,Anko,5.0 of 5 bubbles,May 2019 • Family,Paradise,Best beach to visit. Water is deep turquoise and clean. Best background for pictures. Beach is surrounded by beautiful coconut trees and mountains.,0.9432,5
Bogmalo_Beach-Vasco_da_Gama_South,sumapuranik,5.0 of 5 bubbles,May 2019 • Family,Beautiful,We went to this beach many times.The beach is very clean n beautiful.You can bath here.A big resort is side by.Many beach hotel are here.We loved the sunset here.Local bus stop is outside the beach.,0.6901,5
Bogmalo_Beach-Vasco_da_Gama_South,Shiva Gupta,3.0 of 5 bubbles,Apr 2019 • Couples,Good,Beach is lonely. Few people go there. Nearby hotels are looting by selling food at high rates. Use Food Delivery apps.,-0.3612,2
Bogmalo_Beach-Vasco_da_Gama_South,Krishhere,4.0 of 5 bubbles,Apr 2019 • Couples,One of the best beaches in Goa,"The beach is a small stretch, clean and beautiful.  Around 15 minutes drive from the airport.  The best thing is that it is not at all crowded as compared to the other more famous beaches in Goa. ",0.8957,5
Bogmalo_Beach-Vasco_da_Gama_South,452Sridhar,5.0 of 5 bubbles,Apr 2019 • Couples,very quiet and clean beach,"Even though some commercial restaurants exist in the beach, commercialization is of low key. Therefore tourists can enjoy a clean and quiet scenic sea shore.",0.5859,5
Bogmalo_Beach-Vasco_da_Gama_South,george z,3.0 of 5 bubbles,Feb 2019 • Couples,natural beach where you can meet cows and dogs,It is a beach of about 1200 wide. On the right there is some rocks. On the left side there is a small Hindu temple. The beach is good to swim from October to May. The rest of the year it is closed by guards. When there is no wind which is rare the water is relatively clear and you can go snorkeling from the shore. To the right and to the left from the beach there are coral reefs. Not much fish is left in the water due to constant over-fishing by local boats. There are cleaners around the beach. But sometimes there is so much garbage on the beach that they can not cope with it.,0.2846,4
Bogmalo_Beach-Vasco_da_Gama_South,Mazar sayed,5.0 of 5 bubbles,Jan 2019 • Family,Beautiful ,"The seaside in Goa is surrounded by coconut palms and fishing villages. It boasts a large number of shack restaurants, where locals and travel junkies can have Goan cuisines. This very beach is a perfect picnic spot for beach lovers, where one can feel relaxed and lose all the worries ",0.7479,5
Bogmalo_Beach-Vasco_da_Gama_South,profndj,5.0 of 5 bubbles,Feb 2019 • Couples,small serene and beautiful beach,"we did not miss the bogomalo beach, every traveler to goa will be taken to calangute, baga, anjuna and vagator, but bogomalo is missed. but i would prefer bogmalo beach for someone who wants to relax",0.312,4
Bogmalo_Beach-Vasco_da_Gama_South,avijitbandyo,5.0 of 5 bubbles,Jan 2019 • Family,Soooo cute!!,Less than 10 minutes drive from airport. Also known as Airport Beach. Small but very cute. Crescent shaped. Crowd is very less. Few restaurants. Serene beach. Lovely to spend a day.,0.9354,5
Bogmalo_Beach-Vasco_da_Gama_South,Eber Shibin,4.0 of 5 bubbles,Nov 2018 • Solo,"Fantastic Sunset, good Eateries vloseby","It's a beach that I have never heard about before but you can spend the perfect evening here and you can get a beautiful sunset view while you enjoy your beer and a burger. Lots of nice eateries and shacks nearby, so that shud help the cause.",0.976,5
Bogmalo_Beach-Vasco_da_Gama_South,sandesh d,4.0 of 5 bubbles,Dec 2018 • Family,Weekend Visit,Bogmalo beach is one of my Favourite beach in Goa. Best beach for a swim and quite and one of the cleanest beach in Goa. Not much crowded leaving weekends. Best place for picnics and family outings. With good restaurants around.If any one like spend time alone. It will be the first choice to be.,0.9153,5
Bogmalo_Beach-Vasco_da_Gama_South,ShashankOkhde,5.0 of 5 bubbles,Jan 2019 • Family,Awesome beach with moderate crowd,"I visit here on my every visit to Goa. It is a nice beach close to the airport. The sand is nice and the waters are nice and calm for a relaxed swim. The kids enjoy making sand castles here. The resort and coconut trees give a good backdrop. Lifeguards are present here continuously monitoring the activities. There are several shops as well nearby. The sunset at this beach is quite stunning, and an island near the sunset place just gives you the perfect clicks. No water sports though.",0.9764,5
Bogmalo_Beach-Vasco_da_Gama_South,purplekitty2016,4.0 of 5 bubbles,Jan 2019 • Business,Nice,"If you want a quiet beach near the airport then this is the beach 🏖 to go to.  The sunset is absolutely beautiful to see while sitting down with a cocktail 🍹 in one of the shacks in the evening.  Takes about 15 minutes by a taxi to reach from the airport.  Has a few local shops selling souvenirs, shirts, shorts, dresses, jewellery etc The Bogmollo Beach Resort is a nice place to stay which has a nice view of the entire beach 🏖 ",0.8805,5
Bogmalo_Beach-Vasco_da_Gama_South,AswathySreenath,4.0 of 5 bubbles,Dec 2018 • Family,Serene Beach !!,"Close to airport. Calm quiet and clean beach. Not touristy. Good places to around. Excellent sunset view. Life guard is present everytime.Good beach to enjoy food and drinks and relax. Not noisy and crowded like north goa beaches. And right on the beach , there is a resort - Bogmallo beach resort.",0.9373,5
Bogmalo_Beach-Vasco_da_Gama_South,Sky_1818,4.0 of 5 bubbles,Jan 2019 • Couples,Clean and quiet,"The beach has a very short shoreline but it’s clean. The quieter area towards the right is more peaceful than the entrance area- Less people and less dogs...There are lifeguards on site with marked flags along the shoreline, providing safety. Overall a clean, safe beach with beautiful sunsets.",0.9793,5
Bogmalo_Beach-Vasco_da_Gama_South,Grant H,4.0 of 5 bubbles,Dec 2018 • Family,Nice beach close to Vasco Da Gama,"We visited this beach twice in December 2018. It is not as nice as some of the beaches down South, but its still good, and location is close to the airport/ Vasco da Gama so it is easily accessible. Waves are better for body boarding though,- Has lifeguards and area for swimming- Reasonably clean (still a bit of rubbish floating around when busy)- Plenty of shacks for food- Quite a lot of locals were there vs tourists.We had fun there, and got some good sunsets.",0.9732,5
Bogmalo_Beach-Vasco_da_Gama_South,NitinW,5.0 of 5 bubbles,Dec 2018,Shorter But Active Shoreline,"This is one of the beaches which has a shorter shoreline but has relatively a good crowd. Located in central goa, it is about 5 kms away from Stone Water Eco Resorts, and can be accessed by narrow winding roads. There is a market adjoining it and the crowd comprises of families with kids as well. Its a fun place to be and pretty safe. ",0.9643,5
Bogmalo_Beach-Vasco_da_Gama_South,Sharad V,5.0 of 5 bubbles,Dec 2018 • Couples,One of the closest beaches to the airport,"We went to take a look at the Rio-de-Goa Tata Housing project around 5 minutes’ drive from the airport under construction during X-mas of 2018.  Their brochure stated that the nearest beach is within 5 kms radial distance so decided to pay a visit.  Bogmalo beach is located around 8 kms away from the Dabolim international airport.  It takes less than 15 minutes to reach here from the airport.  While reaching this place you will come across planes approaching the runway from your left but won’t be able to watch the actual landing due to high walls adjacent to the road.It is a relatively small beach with a small public parking area right across two-minute walk from the shore line.  It is better to have your own transport as public transport is limited in Goa.  There are few other beaches nearby & they are Bimbel beach, Hansa beach & Baina beach within a span of minutes driving distance.Couple of eateries nearby & many of them offer good food especially Claudis corner, Joets, Dom’s sea cuisine & off course the Bogmalo beach resort which dominates the entire south beach front area.Sunset view from Bogmalo beach is very nice.",0.8981,5
Bogmalo_Beach-Vasco_da_Gama_South,Ebenezer V,4.0 of 5 bubbles,Dec 2018,Small Secluded Beach,"This is a small beach so no rif raf and not many people around. It is mostly people from the resort during the day. It has only about 6 or 7 places to eat around, but they are good.If you are a family and want to have a quiet evening this is a good place. The waves are strong though not like the South Goa beaches. ",0.7312,5
Bogmalo_Beach-Vasco_da_Gama_South,Souvik Saha,4.0 of 5 bubbles,Feb 2018 • Friends,Amazing beach located near the airport,This beach is located near the airport. Amazing views during the sunset. This beach is a must visit place if you are staying near it.,0.5859,5
Bogmalo_Beach-Vasco_da_Gama_South,abhaynagle,4.0 of 5 bubbles,Oct 2018 • Couples,Good beach if you are near Vasco,"A fairly decent beach. Joeys is an excellent food joint that has a clock running anticlockwise. Bogmalo beach resort is a good 5* hotel but not so good as Hyatt or Alila or Taj. But Bagha, Calangute, Vaghatur, Colva, Palolem, Majorda beaches are better. Bogmalo is a must visit if you are near Vasco but not otherwise.",0.9001,5
Bogmalo_Beach-Vasco_da_Gama_South,Sunanda C,5.0 of 5 bubbles,Dec 2018 • Friends,"Beautiful, clean, quiet beach","This is a hidden gem in Goa. IT's about a kilometer long, close to the airport, very clean, calm waters and two beautiful resorts at each end, and numerous restaurants dotting the entire length. On weekends, the locals do come, but are way fewer than in other beaches in Goa.",0.6411,5
Bogmalo_Beach-Vasco_da_Gama_South,Escape212181,3.0 of 5 bubbles,Nov 2018 • Solo,OK to spend an evening,"This beach is too full of tourists for my taste, though it is very convenient and safe at the same time. I guess if you want to just sit on the beach and don't care if there is a crowd, then it is a good place.",0.5769,5
Bogmalo_Beach-Vasco_da_Gama_South,amit d,4.0 of 5 bubbles,Nov 2018 • Couples,Very serene.,The beach is located very close to the airport. The most outstanding feature of the beach is the bogmallo resort.There are seldom any watersports carried out here. Although you will find good eating joints on the beach.Must visit - Joet's corner ! ,0.8169,5
Bogmalo_Beach-Vasco_da_Gama_South,pcaxyz,5.0 of 5 bubbles,Dec 2017 • Family,Small and beautiful beach.,1. Beautiful small beach in Vasco. 2. Neat and less crowded. 3. Very few shacks and eateries nearby.4. Lots of play area and clean beach.5. Very quite and peaceful.6. Security guard is present.7. The most popular beach in Vasco.8. Water sports are available here.9. This beach is less commercialised unlike other north Goa beaches.,0.9498,5
Bogmalo_Beach-Vasco_da_Gama_South,SunilParida,4.0 of 5 bubbles,Oct 2018 • Couples,Silent Beach with some nice beach shacks,This one is not crowded. Some nice beach shacks around to enjoy drinks and seafood.No water sports here. Although swimming is allowed and lifeguards are always present.,0.2187,4
Bogmalo_Beach-Vasco_da_Gama_South,59lifetravel,5.0 of 5 bubbles,Sep 2018 • Business,nice place to relax,"beautiful beach, nice place to walk and relax, enjoy the sunset, and nice sea front hotels too, for staying, have stayed at Bogmalo resort.",0.9393,5
Bogmalo_Beach-Vasco_da_Gama_South,Kriti131,5.0 of 5 bubbles,Sep 2018 • Couples,Small Beautiful Beach,It's a small beautiful beach near to Airport. We saw lot of dolphins playing in the waters nearby. Vist to this beach was perfect end for our Goa trip.,0.8555,5
Bogmalo_Beach-Vasco_da_Gama_South,Amrinder S,5.0 of 5 bubbles,Sep 2018 • Family,Beautiful beach,Bogmallo is a small yet very beautiful beach. The time we visited it was not get crowded. We saw the fishermen fishing with their nets. It was a beautiful sight..clear waters..White sand..serenity and sun. Must visit beach in South Goa. ,0.855,5
Bogmalo_Beach-Vasco_da_Gama_South,Gaurav C,3.0 of 5 bubbles,Nov 2017,average beach,this beach is quite average type as opposed to other beaches in the south and some in the north...though we had a direct access to the beach from the hotel...but it was a long way ...the beach was crowded and unclean in many places mainly due to the trash ,0.0,3
Bogmalo_Beach-Vasco_da_Gama_South,sachin padti,3.0 of 5 bubbles,Aug 2018 • Solo,OK type beach. ,"I stay in Goa and I have visited and explored beaches again and again numerous times but this beach I have been only once . To be honest I don't think so that this is a place I would want to go again because the vibe isn't so happening there unlike the other places like north Goa or palolem or agonda in South. If you are near airport in Vasco and have some time to kill than surely you can visit because beach is a beach no matter what the vibes are.  And there is this lovely looking bogmallo resort at the shore which I really wish should have been somewhere else other than this beach.Anyway I did click some beautiful pictures of this place,  for more updates on Goa you can follow me on instagram @ saclorine. ",0.9656,5
Bogmalo_Beach-Vasco_da_Gama_South,rajkumar.r,4.0 of 5 bubbles,Jul 2018 • Family,nearest to city,"After visiting indian naval aviation museum we went to bogmalo beach. It is just 2 kms from the museum. Though it is not so clean , it can be visited once. people visiting other beaches can avoid this.",-0.6179,1
Bogmalo_Beach-Vasco_da_Gama_South,Nikhil Mathur,3.0 of 5 bubbles,Jul 2018,Good beach if you are near Airport,The beach is near to Airport about 5kms. Not many tourists. Mostly people staying from near by hotels. 2-3 Restaurants. Clean beach but the parking is not very clean. ,-0.3318,2
Bogmalo_Beach-Vasco_da_Gama_South,satjuh,4.0 of 5 bubbles,Jul 2018 • Family,Beach in central goa- near the airport,"This beach is quite close to the airport. It is quite a small beach, With few shacks around. The ride to the beach is quite nice with greenery all around. The beach is decently maintained and has life guards around as well. Good place for a family outing. Only concern is that there are quite a few stray dogs and cattle around.",0.796,5
Bogmalo_Beach-Vasco_da_Gama_South,abrahamsuji,4.0 of 5 bubbles,Jul 2018 • Solo,Great beach,"Easy access, great beach with a sharp slope and rocks, limited food options, nice place to be with family",0.836,5
Bogmalo_Beach-Vasco_da_Gama_South,Stephan M,4.0 of 5 bubbles,Jun 2018 • Solo,Go in season January till March,"The beach is very nice and relatively clean. Unfortunately I went off season so the sea was rough.Otherwise its a great place to chill, watch the sunset and they also offer water sports",0.8173,5
Bogmalo_Beach-Vasco_da_Gama_South,mansi b,4.0 of 5 bubbles,Jun 2018 • Friends,Good beach near airport,"Bogmalo is the most popular beach near Vasco Da Gama. The place offers many eating joints, shacks, hotels, shops and street food. Very comfortable for family and friends. Must see: sunrise or sunset from Bogmalo. ",0.8685,5
Bogmalo_Beach-Vasco_da_Gama_South,niners9,4.0 of 5 bubbles,Jan 2018 • Friends,good relaxing place,"great beach, good surf, be responsible and swim and the waves can get quite big. John Seagull is the place to go to, its located on the beach itself ..good food. Overall good beach with less people and away from the other commercial mainstream beaches.",0.9042,5
Bogmalo_Beach-Vasco_da_Gama_South,Dinesh V,4.0 of 5 bubbles,Jun 2018 • Family,Scenic,"Clean beach , few people good surrounding. Few Rocks to sit and enjoy your evening. I went in off season but enjoyed a lot.",0.8537,5
Bogmalo_Beach-Vasco_da_Gama_South,Mario DSylva,4.0 of 5 bubbles,Apr 2018 • Solo,Sunset!,"I was at Dabolim and the hotel staff suggested I go to Bogmalo Beach. Around the corner was a bus that took me to and fro. Was surprised that there was only a sprinkling of people around. Swimming is not advisable, though the beach is pristine. Plenty of life guards. And to sit at a beach cafe and watch the sunset was sheer beauty.",0.6908,5
Bogmalo_Beach-Vasco_da_Gama_South,Ajitku,5.0 of 5 bubbles,Apr 2018 • Solo,Beach,This is a good place. The beauty of Goa reflect here. It is a tourist attraction. Lots of people enjoying here.,0.9201,5
Bogmalo_Beach-Vasco_da_Gama_South,Prashant Bhave,4.0 of 5 bubbles,Apr 2018 • Family,only beach near Vasco.,"it was not crowded on 18 April, road leading to this beach is also well maintained. There is one good resort 4star hotel on this beach. few souvenier (4-5) shops on beach",0.6124,5
Bogmalo_Beach-Vasco_da_Gama_South,manojINDIA,3.0 of 5 bubbles,Feb 2018,"Small, peaceful and near to airport","The beach is small, has almost no crowd and near to port. Its not  happening place.You have scuba diving facility here, which is major attraction.",0.3384,4
Bogmalo_Beach-Vasco_da_Gama_South,Pritijain88,3.0 of 5 bubbles,Dec 2017 • Family,"Little beach, but quite and peaceful.","No kind of nightlife as u think of other place in goa... although there was one shack on the beach which had good food, decent place. It is very close to airport. It is under air force authority, I guess..",0.25,4
Bogmalo_Beach-Vasco_da_Gama_South,Prakash K,4.0 of 5 bubbles,Jan 2018,Distressing experience,Went with family to Goa. Chose a stay near Bogmalo Beach. This is near airport hence very convenient to commute. Beach is clean and well maintained. There are professional Scuba Diving trainers. Had a good experience of travel to near by Island by boat.,0.7906,5
Bogmalo_Beach-Vasco_da_Gama_South,CruisesXpert,4.0 of 5 bubbles,Mar 2018 • Friends,A very under rated beach,"I went to Goa on a cruise and since this is one of the closest beach to the cruise terminal/ Goa port, we decided to go here. There was a pre-paid taxi booth inside the port but since we were meeting a few people outside the port we didn't take the prepaid taxi which turned out to be a mistake as the taxi driver we hired, jacked up prices for return after dropping us at the beach.The beach itself was very quiet on the Tuesday afternoon that we were there. Since it is rated nowhere in the top beaches in Goa, I expected it to be dirty or crowded with locals or both, but to my surprise there were less than a 100 people on the beach and it was very clean. There were life guards on duty which is always a good sign.We sat at Joet's shack by the beach-side. The food was decent, relatively inexpensive and the beer was good. All in all, it was much better than I expected it to be and I would definitely recommend giving this beach a try if you are around.",0.965,5
Bogmalo_Beach-Vasco_da_Gama_South,nbbhagodiya2015,4.0 of 5 bubbles,Mar 2018 • Solo,Bogmalo Beach,"This is quite beach,away from crowd.It is near to the Goa International airport Dabholim.Evening is good view fro beach.Local buses runs from beach to vasco de gama",0.4404,4
Bogmalo_Beach-Vasco_da_Gama_South,LIJU VL,4.0 of 5 bubbles,Jan 2018 • Couples,Beautiful beach,It may be slightly underrated beach of goa. The beach can be easily reachable from Goa airport. Mini bus services are there which connects the beach with vasco da gama. ,0.34,4
Bogmalo_Beach-Vasco_da_Gama_South,Witold S,4.0 of 5 bubbles,Feb 2018 • Couples,"Small, quiet beach with good local food.",Nice beach. Very local - cows sun bathing :-) Good food reachable at hand. Good swim. No big resorts. ,0.8979,5
Bogmalo_Beach-Vasco_da_Gama_South,kebab,5.0 of 5 bubbles,Feb 2018 • Couples,Lovely ,This is a lovely beach with some lovely  bars. Stevens bar  offers sun bed at 200 rupees each.-the bar will bring you drinks to you. Amazing food. Staff great. Strange to see cows on the beach,0.9403,5
Bogmalo_Beach-Vasco_da_Gama_South,Ambalavattom,4.0 of 5 bubbles,Jan 2018 • Couples,"Sea, Sun and Sand in South Goa","Bogmalo is a seaside village in Goa. The beach is 5 km from Goa International Airport. Vasco can also be reached in 10 minutes (4.3 km). Bogmalo Beach is a clean and quiet sandy beach of about 1.5 km which curves around a bay. This place is not very crowded and is free of beach hawkers. You can also spot a couple of beer bars on the beach and small restaurants.Life guards are stationed on Bogmalo Beach. You must observe their flag warnings because there are strong currents in the sea.We found a few cows wandering on the beach. However they are not a nuisance if left alone.The width of the beach is big enough to permit people to walk, rest or play without bumping into each other. Furthermore, it is a great place to watch sunsets.Travellers can hire two wheelers from Vasco at Rs. 200 to Rs 500 per day. Keep in mind that petrol costs will be extra.",0.9325,5
Bogmalo_Beach-Vasco_da_Gama_South,Isha C,4.0 of 5 bubbles,Dec 2017 • Friends,Perfect beach to spend 2-3 hours in peace,"This beach is even more peaceful than Palolem and Arambol beaches (known for being relatively quiet). We visited one of the shacks here. A walk on the beach is perfect and since there are no hawkers and people, it is amazing overall.",0.8687,5
Bogmalo_Beach-Vasco_da_Gama_South,kodasrivatsa,5.0 of 5 bubbles,Jan 2018 • Solo,beach,nice cute and simple beach close to vasco. there is one big hotel and lots of small shacks which serve good food. we love going here post dinner and sit for a few hours,0.9169,5
Bogmalo_Beach-Vasco_da_Gama_South,Priyanka N,5.0 of 5 bubbles,Nov 2017 • Family,Beautiful Beach to Relax,"Bogmalo beach is small but glorious. It had the right mix of local and touristy vibes - people playing cricket, fishermen untangling their nets and beach shacks that serve delicious food. Just sink your toes into the sand and enjoy a quiet sunset or head to the beach bars for a night of karaoke. Perfectly gentle waves for little ones to wade and splash about.",0.9834,5
Bogmalo_Beach-Vasco_da_Gama_South,Sailee Paranjpe,3.0 of 5 bubbles,Jun 2017 • Friends,Bogmalo Beach,"If you are staying in the nearby resorts, Bogmalo will surely be on your list but apart from that, if you are around Vasco, give this place a visit. You could also visit the other places in Vasco like the Japanese Garden for the view it has. There is nothing much to do here. You would typically end up spending about less than an hour here. It is one of the lesser crowded beaches of Goa.",0.6369,5
Bogmalo_Beach-Vasco_da_Gama_South,MoushumiBhattacharya,4.0 of 5 bubbles,Dec 2017 • Family,Charming little Beach!,"Just 3-4 kms away from Dabolim where we stayed, this is a small beach where we could spend the day relaxing and unwinding. Being away from the happening North Goa beaches, this place was not very crowded and had a few shacks to eat from. Overall, a good good 2-3 hours could be spent there.",0.8402,5
Bogmalo_Beach-Vasco_da_Gama_South,Obaji,3.0 of 5 bubbles,Dec 2017 • Solo,Beautiful sunset like eggyork,"I found this place is more for local crowd. Although you stayed at the Bogmalo Beach resort, the sunshade umbrella will not be available.  It’s a personal preference but I will stay this resort just for early departure schedule. Nothing more than that .",0.0,3
Bogmalo_Beach-Vasco_da_Gama_South,Ashkarle,4.0 of 5 bubbles,Jun 2017 • Family,Love Goa,"We stayed in Bogmalo on our last trip to Goa. It's a small peaceful goan village very close to the airport so very convenient, especially since I was travelling with my one year old son. Bogmalo also has a very good beach that makes a goan holiday perfect. The resort we stayed was the coconut creek which is owned by a very pleasant lady and was the highlight of our trip. ",0.9571,5
Bogmalo_Beach-Vasco_da_Gama_South,Raj R,3.0 of 5 bubbles,Nov 2017 • Couples,Clean Beach near Vasco,"Went in the morning. Silent, clean and less-crowded beach near Vasco; went as part of South Goa sightseeing..",0.4019,4
Bogmalo_Beach-Vasco_da_Gama_South,thingsthatareunique,4.0 of 5 bubbles,Nov 2017 • Friends,Hidden Gem,"A nice stopover on the way form the airport. Easy parking and he beach was clean and tidy. Few people, but lovely to visit. Great beach for peace!",0.9705,5
Bogmalo_Beach-Vasco_da_Gama_South,Sanisha R,5.0 of 5 bubbles,Oct 2017 • Friends,Beautiful ,Nice beach.. Gets Lil crowded by late evening ... Feels good to have a walk in evening.. Clean beach... ,0.8126,5
