Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Infiniti_Mall,Smart.abby,4.0 of 5 bubbles,Feb 2018 • Solo,place with nice environment,It's not just like a mall but overall it gives us a feel that we are in our own home with lots of games on the 3rd floor in gaming section moreover there is a joy of riding in roller coaster and also there are many restaurants with different type of foods available there.,0.6853,5
Infiniti_Mall,JumboMumbai,5.0 of 5 bubbles,Oct 2017 • Family,Excellent mall..,All the large brands are available.. you also have a beautiful food court on the 3rd floor on one side and multiplex on the other side. So complete entertainmentAnd what is left is available as game zone for goods.. possibly the largest in house with a large roller coaster and other rides as well as video games to bootInfiniti 2 as it is called has overshadowed original infinityAnd is also giving solid competition to Inorbit as wellGreat place.. keep a day.. and get a massage (also there) if you get tired,0.8126,5
Infiniti_Mall,mehtaavin,4.0 of 5 bubbles,Jan 2018 • Family,Good Mall for family to relax and shopping at the same time .,We had been to this mall few times and we do appreciate the food court for various types of food available which is exemplary .. There are a lot of shops where one can shop for family and be economical at the same time by visiting the shops one likes to shop according to the budget and also there are a lot of choices in this mall .Overall its a lively experience here to dine /shop at the same time w/family and feel contented while leaving the mall..,0.8689,5
Infiniti_Mall,Prasanna1965,4.0 of 5 bubbles,Jul 2017 • Couples,Good Mall ,"This is one of the best malls, located in Western part of Mumbai. It is represented by most of the major clothing brands. There are also lot of eateries, where you can get veg & non-veg food items. Overall, it is a nice place for shopping with friends or family. ",0.8779,5
Infiniti_Mall,Jikuza,4.0 of 5 bubbles,Mar 2018 • Friends,Great Collection of stores,Infiniti in Malad came up only a few years ago but seems to have given its neighbour InOrbit a run for its money with a number of great shops.,0.7964,5
Infiniti_Mall,SYNTHIYA L,4.0 of 5 bubbles,Jan 2018 • Friends,Fun and Entertainment,"I had been there many time i like the way they arrange entertainment for kids senior and all. However, there is the game zone where I mostly enjoyed and the food court with many outlets which I love to try.",0.9153,5
Infiniti_Mall,Mayur G,5.0 of 5 bubbles,Feb 2018 • Friends,Best time,One of the best mall in MumbaiIt has cinema theatre food courts playing some shops for shoppingLuv the mall ,0.7184,5
Infiniti_Mall,AnanyaMaitra,5.0 of 5 bubbles,Aug 2017,"Infiniti Mall, Malad","One of the largest malls in the suburbs, this mall offers both high end brands as well as a flea market as well as all new Indian brands covering a gamut of products ranging from clothes, shoes, toys, cosmetics, health foods, hypermarkets, decorative items, jewellery, food and coffee shops, children play areas, multiplex, et al. One can spend a full day enjoying shopping, lunch, window shopping at this place, and get tired covering the whole mall in one go.",0.7269,5
Infiniti_Mall,Abhishek Shrivastav,5.0 of 5 bubbles,Jan 2018 • Family,"Shopping,Food,Entertainment and more","Infiniti Mall Malad is located right on the link road and its always crowded since its one of the most iconic malls in mumbai.Be it shopping,food or movies,this place has everything.They almost have all the known brands.Cinemax(PVR) is the multiplex which is located on the 4th Floor.",0.0,3
Infiniti_Mall,Supriya1991,4.0 of 5 bubbles,Dec 2017 • Friends,Nice Place,"Infiniti mall is very nice place to spend time ,as its very near my office we often go over there for movies,shopping and even to have food.Food court also is very good there variety of food we always get confiued what to have. Even there are variety of clothes shoppes.",0.742,5
Infiniti_Mall,Devika S,4.0 of 5 bubbles,Dec 2017 • Friends,One of the best malls in subrubs,"Due to the ongoing METRO construction work, traveling up to the mall is a bit of a task and it takes more than double the time to get to there but once you’re inside the mall you’ll realise it has almost all of the top trending brands in Bombay. Very nicely made with clean toilets and helpful staff. The staff is especially helpful towards people who are differently abled or are on wheelchairs. Very impressed. ",0.972,5
Infiniti_Mall,John_Doe1011,4.0 of 5 bubbles,Dec 2017 • Couples,Biggest mall in western suburbs. All under one roof,"Infiniti 2, is the biggest mall in western suburbs. It has large collection of brands in apparels and its food court is quite big. Restaurants here offer all sort of food, but the number of outlets are limited. the multiplex here is good too. It has a miniaturized roller coaster in the play area, great for one time, but the pricing is on the higher side.",0.9136,5
Infiniti_Mall,Cutiepie2015,5.0 of 5 bubbles,Dec 2017 • Family,Good place,You can find almost everything here... Best place.. Should visit. Good parking lot and food court.. Wide range of varieties,0.7806,5
Infiniti_Mall,Suresh_Rajs_Nadar,5.0 of 5 bubbles,Nov 2017 • Family,Truly symbolises it's name Infinity Mall.,"Pros:-Amazing & spacious shopping mall in Malad west. Main attractions are Food Court on the third floor, Reliance Digital Store, Big Baazar & cookies store, Cinemax Multiplex. Cons:- Movie ticket rates of Cinemax are always on higher side compared with INOX Cinema in Inorbit Mall nearby.",0.4215,4
Infiniti_Mall,jyoti,4.0 of 5 bubbles,Oct 2017 • Solo,Lovely mall with Good Bouquet of Brands,"Personally my favourite as you have shops ranging from luxury to every day wear.Has a great ensemble of indian and international brands.Do not miss the "" Ritu Kumar outlet ""...Lingerie...Wacoal...Forest essentials !!!Its also a good family destination as you can shop for all here...and also for couples.Food court too is good...but can have more options",0.8526,5
Infiniti_Mall,rakshitk11,5.0 of 5 bubbles,Sep 2017 • Couples,INFI MALL,"Visted there with my girlfriend nice shopping place totally every shop available inside.....visited max store for cloths then we went up in domino pizza...kfc,mcd etc everything is available inside .....games section for kids as well as adults",0.5994,5
Infiniti_Mall,vedant,4.0 of 5 bubbles,Oct 2017 • Solo,Huge mall!,"Malad's best spot where you will find everything you want, has a rollercoaster inside. Mostly all the brands available, has great cinema as well. One of the few branches of coffee beans and tea leaves are in this mall.",0.8934,5
Infiniti_Mall,Shonali79,5.0 of 5 bubbles,Oct 2017,Best shopping destination in Malad,"An awesome place to get some retail therapy. Quite big in size, well-equipped and well-maintained.Food court is fantastic although it usually gets overwhelmingly crowded in peak hours rendering it very difficult to seize a place to have meal. If you want to avoid hunting around a place to sit, then give the common food court area a miss and go for a fine dining restaurant like Zaffran.Shopping is a heavenly experience here. There are mass brands like Max, Pantaloons etc as well as premium ones like an iPhone gallery.All in all, a great mall with hardly anything to disappoint.",0.9582,5
Infiniti_Mall,PraikB93,4.0 of 5 bubbles,Apr 2017 • Family,Malad Famous Mall,The mall is large and have almost all the major brands. The food court is also good and you have game zone also. There are restaurants and coffee shops also apart from food court.,0.4404,4
Infiniti_Mall,NIR006,4.0 of 5 bubbles,Jul 2017 • Family,Mall with good options,"- Good, neat and well-organized place- Good food court- Wide range of retail outlets- The rod outside has too much of traffic...so getting to and from the mall can be a real time consuming experience...",0.8316,5
Infiniti_Mall,Ramakant S,4.0 of 5 bubbles,Oct 2017 • Couples,Mixed crowd - Malad,"Very near to the station - Sharing Rickshaw are available.Mixed crowd - You can find all type of crowd coming here from everywhere for shopping,movie, food,etc.Shopping centres for clothes - Max, Pantaloons, Big bazaar, united Colors of Benetton, and even there is iPhone 8 gallery.Food court is awesome.",0.8658,5
Infiniti_Mall,sushant singh,4.0 of 5 bubbles,Sep 2017 • Friends,Beauty with shopping stop.,It of the biggest and well equipped mall as per my experience.U will get all top brand showrooms in this mall and a fantastic game zone.the atmosphere inside the mall is quite feministic.,0.7579,5
Infiniti_Mall,Padmini15,5.0 of 5 bubbles,Sep 2017 • Friends,A mall with infinite options!!,"Since it's a place with infinite options n it's rightly called Infinity and it's the pride of Lokhandwala, Andheri West!!!",0.5067,5
Infiniti_Mall,Jvalant,3.0 of 5 bubbles,Dec 2016 • Friends,Average,Reasonably sized mall - but it is quite far from the main city. Still it does cater to the surroundings and has all the stores that you could hope to see in a mall. Quite crowded.,0.5927,5
Infiniti_Mall,sayali213,4.0 of 5 bubbles,Jun 2017 • Friends,One of the best shopping malls in Mumbai,"Infiniti Malad is a must visit shopping mall for anyone who is looking to shop from various brands. Infiniti hosts most of the major brands available in India. From premium segment to budget shopping, they have all kind of brands. This shopping mall is always heavily crowded, therefore I would suggest to visit this place on weekdays.",0.0,3
Infiniti_Mall,Shilpa3,2.0 of 5 bubbles,Aug 2017 • Friends,Most crowded mall,Most crowded place ever...earlier it was great place to hang out however too crowded to go ever again!!!! ,0.7405,5
Infiniti_Mall,Meg,4.0 of 5 bubbles,Jun 2017,Best Mall in suburb,This mall is close to my house and has almost all brands. They have annual sales on the entire mall twice a year. This place has sufficient parking amenities. This also has a descent food court.,0.0,3
Infiniti_Mall,Sagar2307,5.0 of 5 bubbles,Aug 2017 • Solo,Shopping,Love to visit this place as has a lot of major brands under one roof. They also have a great food court.,0.8519,5
Infiniti_Mall,ssarguro,3.0 of 5 bubbles,Aug 2017 • Family,It's a mad house - over crowded,It's a huge mall with lots of open spaces; but it's vvvvv crowded- at anytime of the day!The food court has variety - but be careful; people push around and getting a table can be a nightmare.Planet infinity - the kids play area is phenomenally expensive- min Rs.2000/- per kid.If you want to go home by an auto rickshaw or ola/uber - pls book in advance - there are none available during peak hours.Absolutely avoidable..;it's a mess,0.5562,5
Infiniti_Mall,Avinash Jangir,4.0 of 5 bubbles,Aug 2017 • Family,Get Roller Coaster Ride in the Mall... Amusement Park,"The only reason i visited infiniti Mall was to go for ""INDOOR"" Roller coaster ride. This is the Plus Point for this mall. If you just want a quick roller coaster ride just walk to the mall. One of the Largest malls in Mumbai, Have all the brand's shop available. People will love the games place in the fun-zone Including Roller coaster, bowling pool, crazy wave, galaxy winder etc. Huge mall with lot of options. Shoppers paradiseThis review is for infiniti mall 2 located at Malad. There are Two Infiniti Malls.There are restaurants, coffee shops, spa, department stores, grocery store, movie theater etcFood Court with momos, juice,  donuts, California pizza, mainland china and buskin Robbins etcFunzone Has better OptionsGood parking",0.8074,5
Infiniti_Mall,sonal j,5.0 of 5 bubbles,Aug 2017 • Family,indoor activity for the family,"It's a great mall to shop in the western suburbs.mix of top brands like  Zara,  Calvin Klein and gap and local brands like FBB, biba, westside is also available. Food zone with mainland china and California pizza , momos, donuts, juice, buskin Robbins.it also have multiplex and kids play area with latest games",0.9062,5
Infiniti_Mall,fazayal s,5.0 of 5 bubbles,Jul 2017 • Solo,One of the best malls in Mumbai,This is a very spacious mall located at a very good location. There are many shops which cater to needs of everyone. The ambiance of the mall is also fantastic.,0.7778,5
Infiniti_Mall,Usama7862015,5.0 of 5 bubbles,Jul 2017 • Family,Best Place to shop and free time!!,"It's kind of all in one. You get so many stores to shop ranging from footwear, grocery, electronics, clothes etc. Apart from that there is an amusement rides are also available in the mall itself... Most probably u can enjoy the food as almost all big brands are available here.",0.7152,5
Infiniti_Mall,Shehnaz,5.0 of 5 bubbles,Jul 2017 • Family,Shopping,The best mall ever u cn jst go dr and shop anything u wnt like grocery cloths imitation sandal every thing its a all in one mall in resonable price..well if u gt tird u cn evn rest and hav some amzing foods of difrnt taste.. how much u cn eat?😜well fr fun u cn enjy wid by plying games in game zone and can go watch movies also ...so all in one mall is waiting fr u jst dnt wait n go..😍😍,0.9022,5
Infiniti_Mall,hitesh1304,5.0 of 5 bubbles,Jul 2017 • Couples,BIG BAZAR @ Infinity Malad......A Complete family Shop. ....The Best in Town.,"Visited Infinity @ Malad  on Sat.9th...Was surprised to see the BIG BAZAR outlet....Indeed  huge, very clean, systematic, hygienic, fully stuffed with new items,options and great ambience.I think keeping in mind the Infinity mall status...It could be termed as the best BB outlet in India. Very impressed......Recommend  A must visit to ALL Mumbaikars.",0.9381,5
Infiniti_Mall,MUTTOOS,5.0 of 5 bubbles,Jun 2017 • Couples,New Look,"Visited after a long gap. Lot of changes for the better. Food Bazar on 1st Foor is relaid/reorganized, much attractive, less congested and customer friendly. Food court has new outlets. New Branded stores added. Children's play area continues to remain a star attraction.",0.9246,5
Infiniti_Mall,KhatriRocks,4.0 of 5 bubbles,May 2017 • Family,Adjecent to Home,This Mall is Adjacent to my home and you know what it feels you have everything around you The mall offers me and lots of others one stop shops for everything you need and also has ample and great parking space! I usually go for Movies and Food Court there. Shopping rarely. So Enjoy :-),-0.341,2
Infiniti_Mall,KRISHNA PARADOX,4.0 of 5 bubbles,May 2017 • Couples,Cool place with cool brands,"Perfect getaway shopping experience,  you have most of the Global brands here, like GAP, GUESS, GANT, M&S, SEPHORA etc, nice wide food court, and its spacious too,  Recreational Activities for KIDS ,centrally located,  ,may be 45 min from the Airport, It is decent and Neat... CENTRALLY AIR CONDITIONED.. so you can beat the scorching indian summer heat",0.8402,5
Infiniti_Mall,Praks P,5.0 of 5 bubbles,May 2017 • Family,Humongous Mall,"One of the Largest malls in Mumbai, Have all the brand's shop available. PVR theater is also there which had a good infrastructure. Must Visit place",0.4404,4
Infiniti_Mall,jahirs880,4.0 of 5 bubbles,May 2017 • Friends,Shopping,"Fantastic Mall in Malad area. It's huge where you can find every brand. Like armani,gap and as well some cheap and good brands like max and splash. ",0.9313,5
Infiniti_Mall,Moiz A,4.0 of 5 bubbles,May 2017 • Family,One day shopping,"Nice place with good ambience, all brands under one roof and good restaurants at the food court .!!! ",0.8582,5
Infiniti_Mall,Ekta doger,4.0 of 5 bubbles,Nov 2016 • Couples,Great,Quite big mall. U ll find almost every brand that u wish to buy and the only drawback is u get tired soon of walking so just make sure you go for what u want ...,0.3947,4
Infiniti_Mall,Prajita S,4.0 of 5 bubbles,May 2017 • Family,Shoppers paradise!,"The mall is a one stop shops for everything you need and more! And to top it all it has ample and great parking space!There are coffee shops, restaurants, food court, spa, department stores, grocery store, medical shop, movie theater, stores - budget and luxury (fbb, westside, forever 21, M&S, Charles & Keith, Aldo , Guess etc). It's spread over 5 floors with the food court, hamleys, movie theater and play zone housed in the top floor. The food court has some great eating options be it for fast food, Chinese, Indian etc. California kitchen and zaffran are some of the restaurants on that floor. The mall is spacious and even at the peak hours, there is ample space to walk around. There are comfortable seats on all floors to relax.It's a great mall and one of the best in western suburbs!",0.9776,5
Infiniti_Mall,Someone,5.0 of 5 bubbles,May 2017,Best place to hangout on weekends,"Best place to hangout on weekends..You get all the best brands, shopping market as well as Cinemax at one place. Food options at the food court have good variety. There is always a crunch to find a place to sit during rush hours and weekends. ",0.9246,5
Infiniti_Mall,Joji V,4.0 of 5 bubbles,Apr 2017 • Friends,Chinese with a difference,"This outlet has a cool ambience, started with chicken coriander soup which was not bad, then some chicken and burned garlic rice... taste is good but you can make out the use of ajinomoto. If they can avoid that that will be better,reason of not using that particular ingredient is well known. I hope they will work on it..CheersJoji varghese",0.8034,5
Infiniti_Mall,Mitesh M,4.0 of 5 bubbles,Jan 2017 • Friends,Massive mall filled with everything possible!!!!!,"My wife and her best friend spent the entire day here and I joined them after work in the late evening. The mall is massive. Being from South Mumbai, seeing such huge places is a rarity for us!! This has practically everything under the same roof- shopping of all possible kinds, entertainment, household and groceries and entertainment and lots of food options. If that wasn’t enough, they also have a really nice play area for children!",0.968,5
Infiniti_Mall,Raj S,5.0 of 5 bubbles,Apr 2017 • Friends,Intiniti mall,"The mall is located on link road Malad West near dmart. This is one of big mall in Malad. I usually visit the mall for shopping,  movies, foods etc. The mall parking area is very big. Once you enter the mall you get many thing at one place.",0.0,3
Infiniti_Mall,shritimerchant,4.0 of 5 bubbles,Feb 2017 • Friends,lovely mall!,"My best friend lives very close by and swears by it so we visited when I went to spend the day with her and it was great fun. The mal is quite large and has everything under one roof!!!! We watched a movie, had lunch and even though didn’t want to shop, ended up doing so!!!! they also have a lot of electronics stores with a wide range, and a huuuge big bazaar, which she says has good offers since she shops for all her household needs from there. A big plus- a very nice play area for children!",0.978,5
Infiniti_Mall,ruparoy,4.0 of 5 bubbles,Apr 2017,I Live Next Door And I Love It,"Everything under a single roof is what I can say about Infiniti Mall. From movie theatres to a variety of restaurants plus an elaborate Food Court, branded clothing, footwear, cosmetics, salons...all have a presence there. There are many stores selling electronic and digital products including Reliance Digital. Big Bazar has a good outlet in the mall and one finds a premium food bazar as well. On most days, one has some event or the other in the atrium of the mall and that lends a added appeal during festivals when the decor and vibe is at its peak. Great place to visit, be it solo, with family and children (there is a fine play zone too) or with friends.. ",0.93,5
Infiniti_Mall,safiyasayyed,4.0 of 5 bubbles,Feb 2017 • Friends,Infiniti mall malad,"It's my local stop for some basic shopping, a quick movie or just a place to kill some free time!Just love it to the core best ambience excellent brands delicious food court decent staff and management... My all time favorite infiniti mall malad and it's very good place to have a good time with friends and family.",0.9776,5
Jehangir_Art_Gallery,Andrew D,3.0 of 5 bubbles,Dec 2022 • Solo,Free Museum,Drop by to get acquainted with India's creative scene. There are two floors and they mainly focus on creative paintings.,0.5719,5
Jehangir_Art_Gallery,Michael P,4.0 of 5 bubbles,Dec 2022,Bright open Galleries,"This art gallery is free and showcases the work of contemporary Indian artists. I was lucky enough to meet several of these and spent an interesting hour in conversation with them. Bright, light and spaciou galleries. Outside the gallery other artists also display their work for sale.",0.8934,5
Jehangir_Art_Gallery,Sophie,5.0 of 5 bubbles,Feb 2022 • Friends,Art gallery inside and street art outside,"Went to a wonderful show with contemporary artists. They were present at their show and easy to talk to, and you could pick up some really amazing art for your home. There is also lots of street art for sale outside - definately worth checking out! It's in the Kala Ghoda art district, so it's easy to spend an afternoon there.",0.9412,5
Jehangir_Art_Gallery,Deepak Mallyk,5.0 of 5 bubbles,Oct 2019,Brilliant artwork,"It was an unplanned visit but I am glad that I visited this art gallery. An occasional painter myself, I was very happy after the visit.Some of the best artists across the country display their artwork at this place. My favorite one was the gallery fully dedicated to realistic paintings. There are galleries for everyone's taste, stone carving, abstract art, photography and many more.",0.9793,5
Jehangir_Art_Gallery,Suhaib Q,5.0 of 5 bubbles,Feb 2020,https://www.tripadvisor.in/AttractionProductReview-g304554-d20109112-Mumbai_City_Tour_With_Laundry_And_Hotel_Transfers_S,"Visited here with Showcase India Tourism Company , found it worth my visit really a hub for art lovers..",0.2263,4
Jehangir_Art_Gallery,Vinod S,4.0 of 5 bubbles,Feb 2020,Broad palette of local artists exhibited.,"Interesting exhibitions of local artists and sometimes photographic exhibitions on the first floor, plus a small gallery for individual artists.",0.4019,4
Jehangir_Art_Gallery,seeker_here,4.0 of 5 bubbles,Jan 2020,A Mumbai Landmark,"The Jehangir Art Gallery is a true Mumbai landmark, if there ever was one. It is probably the most famous art gallery in India.",0.4767,4
Jehangir_Art_Gallery,Vikas Singh,5.0 of 5 bubbles,Dec 2019,Best art gallery in Kala Ghoda art district,There is no entry fee for the museum. One of the most prestigious art galleries in the country it was established in 1952. The outside pedestrian area also has open art gallery where budding artists display their work for sale.,-0.296,2
Jehangir_Art_Gallery,Voyage798781,5.0 of 5 bubbles,Dec 2019,Modern Art and beyond,A great selection of modern art with many halls exhibiting different art forms from the well known to the lesser known to the budding artists but all beautifully curated to make a good viewing experience. Don't forget to check out the street artists as you step out of the Jehangir. They are on the left and the right as you step out and have some beautiful art adorning the street fencing. I personally prefer to help the unknown artists because these are the voices that go unheard. Some of them have such amazing natural talents but merely due to circumstance are unable to afford the hire of an exhibition space. Please look them up if you get a minute. ,0.9917,5
Jehangir_Art_Gallery,KRAMA200,5.0 of 5 bubbles,Nov 2019,Art Gallery with No Entry Fee,"Jehangir art Gallery is a Land Mark Building in the Fort Area Of Mumbai.The Hall is small but Artistes deem it a Previlige to display their Artefacts here. It is well patronised and residents of Mumbai love to visit and admire the paintings.There is some exhibit or other through out the tear.I had gone here to visit many times.This time when I visited There was a Show of Paintings by a budding artiste,A Good Show. Visit if you have time",0.9549,5
Jehangir_Art_Gallery,venkanna482,4.0 of 5 bubbles,Feb 2019,I can not say how often I visit this reputed Gallery. Might be two months ago when my friends came to mumbai.,"In the metropolis of Mumbai, This Art gallery has the great reputation. (Whatever Pareses are doing are rated to be top ones in quality, reputation and what not) People wait for months to display their artifacts, paintings in this hall. It is such a simple hall, not so big in dimension, but the amount of attention that commands is mind boggling. ",0.4497,4
Jehangir_Art_Gallery,Kelvin Y,5.0 of 5 bubbles,Oct 2019 • Couples,"Great art, great space.  No entry fee.",We visited Jehangir Art Gallery today.  We loved how they reconfigured the space to display high quality art works.  The artist were at hand to explain and discuss their work.  Some if not all the works were for sale.Allow 30 minutes to an hour.,0.7964,5
Jehangir_Art_Gallery,Vilaas,5.0 of 5 bubbles,Oct 2019,Art Gallery,"Very niche & fine Art paintings displayed here,cannot forget this gallery as when i was in school one of my paintings which won a consolation prize was displayed here.Cannot forget this place & it has nice place to enjoy coffee with someone you love...",0.9058,5
Jehangir_Art_Gallery,mayflower,4.0 of 5 bubbles,Oct 2019,fun museum frolic,a fun place to go to look at pieces that capture some great and provoking artists. i woud go during a non peak hour,0.765,5
Jehangir_Art_Gallery,AzimuthalP,5.0 of 5 bubbles,Sep 2019,Humble gallery,Its old and iconic gallery hosts some amazing art exhibitions of both established as well as relatively new artists. Its getting slightly worn out now when you compared to modern galleries. Very conveniently located in the Kala Ghoda area .. you can just walk from CST (albeit long but can walk from Churchgate too). There used to be an amazing restaurant in the gallery earlier called Samovar Cafe.. its closed now. But there are several options to eat around the gallery.,0.827,5
Jehangir_Art_Gallery,Girish K,5.0 of 5 bubbles,Sep 2019,My First Visit To Any Art Gallery,"It was my first visit to art gallery. It was really a great experience. It is really a well maintained art gallery. Must Visit. Paintings demonstrated in two galleries on ground floor really carried me in different world and have triggered a new view towards art, specially paintings. Must Visit.",0.7774,5
Jehangir_Art_Gallery,nams49,5.0 of 5 bubbles,Jun 2019 • Family,Beautiful place to Visit with Family !,"I was on a short trip with Family and it being a Sunday and good weather, I was fearing that visiting  Jehangir Art Gallery could turn out to be a spoiler with huge crowd maybe and more because of the paucity of time at our end. However to my pleasant surprise, it is very well organised and the management ensures convenient movement around ... Extremey beautiful display of paintings , very well kept and maintained property , surrounded by natural beauty as well , and overall makes for a great time to spend ! ",0.9792,5
Jehangir_Art_Gallery,VJ1974,4.0 of 5 bubbles,Jun 2019 • Friends,Art Gallery,Old historic gallery. A number of artifacts prepared by several artists are exhibited.Condition of gallery can be better though.,0.6249,5
Jehangir_Art_Gallery,Aryan2007,4.0 of 5 bubbles,Jun 2019,"Historic place, art lovers paradise, not very well maintained !","Jehangir Art Gallery is an art gallery in Mumbai founded by Sir Cowasji Jehangir at the urging of Homi Bhabha. It was constructed in 1952 and the entire cost of this mansion was donated by Cowasji Jehangir. It is situated at Kala Ghoda, just behind the Prince of Wales Museum, in South Mumbai near the Gateway of India. They have 4 exhibition halls. Entry is free. They have various artist exhibiting their paintings, sculptures and other works of art here throughout the year. Its an art lovers paradise, though the maintenance is that that good. The location of this art gallery is so awesome that they could have converted this place in to a much better structure for display of art and have facilities for visitors to get educated about art and also relax and have some refreshments. ",0.9772,5
Jehangir_Art_Gallery,Hitesh S,5.0 of 5 bubbles,Apr 2019 • Family,as Name suggest Its Art Gallery,"gallery it self  has  its own history, in  in old city, yousee and visitis various painting artis live painting or sale in exhibition hall, worth visit",0.2263,4
Jehangir_Art_Gallery,Shankar Patwardhan,4.0 of 5 bubbles,Apr 2019 • Family,Art Lovers' Place ,"You get to see different types of arts here. The place is not so big. You can visit on the go and it'll take not more than 1 hour. They keep changing the paintings and other art decals. I would recommend this place if you're an art lover. Aditionally there's no entry fee. Sometimes if you're lucky, you may get to meet the artists. ",0.7845,5
Jehangir_Art_Gallery,Nigel G,5.0 of 5 bubbles,Apr 2019 • Friends,Showcasing Art,"This building is subdivided into five galleries all with exhibitions of their artists work on display for several days, and then the space is taken over by another artist or gallery. Some of the work is extraordinary good. There is diversity of medium and I was fascinated recently by an artist that worked solely with copper - his skill was unimaginable. One hall only gave me a bad a experience - one of the staff with rottweiler mentality at anyone who pointed a camera in the direction of their artwork . Small mindedness has no place in art and we should all share what we know. I was a little worried visiting other galleries and decided to break the ice with the artist. Tell them I loved their work and could I take their photo next to it. Flattery will get you everywhere - even a free book from each of the galleries on their art on display. I love this place. The rules on photography are general. If you want to photograph the artworks feel free to chat with the artist and ask. Allow an hour here for all galleries. You have to pay to use the toilet here, but if you can wait the Prince of Wales Museum and the Modern Art Museums both have free toilets - and better cafes. This is well worth a visit. Come relaxed and ready to talk to the artists themselves. Art without appreciation is nothing - I believe in art!",0.9795,5
Jehangir_Art_Gallery,khatauv,5.0 of 5 bubbles,Feb 2019 • Family,the right place to appreciate art,"paintints , sculptures, murals, etc are displayed here by various famous artists. they give a chance to new comers too. they have modelling facility too, situated in the heart of the city at kala ghoda, fort, this place is a must visit when in mumbai.",0.25,4
Jehangir_Art_Gallery,dmplbksh90,4.0 of 5 bubbles,Mar 2019 • Friends,Free entry ,The best thing is its free of cost. Art lovers can go visit this place and they may get an oportunity to meet the artist. The place is clean and calm,0.9423,5
Jehangir_Art_Gallery,Steve,5.0 of 5 bubbles,Mar 2019 • Couples,Stunning art,"We entered the gallery almost by accident. It was recommended to us when we were staying in Pune, and we made a point of visiting it. Much to our delight! The art is gorgeous--and we came  right at the beginning of an exhibit, when the artists were standing with their work, and were available to discuss with us their technique as well as their subject matter. What a treat for art appreciators!",0.8709,5
Jehangir_Art_Gallery,nanklesaria,4.0 of 5 bubbles,Mar 2018 • Friends,Interesting,Jehangir Art Gallery is a must for art lovers when in Colaba. Try and check before hand for exhibits and events to make the most of a visit.,0.765,5
Jehangir_Art_Gallery,Vivek Dhadha,4.0 of 5 bubbles,Oct 2018 • Friends,Great place for art lovers,Jehangir Art Gallery is another gift to the city of Mumbai..For Indians the entry charges is just ₹20/-The gallery has audio clips about the stories of different people.It also has various video clips along with different forms of art.Overall an amazing experience. A must visit place in Mumbai,0.6808,5
Jehangir_Art_Gallery,Nikhil P,4.0 of 5 bubbles,Feb 2019 • Solo,buzzing with exhibitions,"Located in the Kala ghoda area, this is a famous art gallery which remains bubbling with art lovers. One can  find that art gallery remains busy with one or another art show being it painting from known or budding artists or handi crafts .",0.5267,5
Jehangir_Art_Gallery,Sunil G,3.0 of 5 bubbles,Jan 2019 • Family,Huge art galery,Jehangir art gallery is very popular among artisans and art enthusiasts. The place is well maintained. ,0.7645,5
Jehangir_Art_Gallery,Shankar Patwardhan,3.0 of 5 bubbles,Dec 2018 • Family,Treat for Art Lovers,This place has some beautiful arts. It's undoubtedly a treat for art lovers. It has various types of paintings. You can spend an hour here appreciating the art. Beautiful place! And it's completely free for all.,0.9669,5
Jehangir_Art_Gallery,Rumi Sarkari,4.0 of 5 bubbles,Dec 2018 • Couples,A good place for exhibitions,"have visited many times different exhibitions or cultural events held at this venue. Very centrally located as well, only issue is parking facility as it gets very difficult to find one... ",-0.1761,3
Jehangir_Art_Gallery,Vincey_Reviews,5.0 of 5 bubbles,Nov 2018 • Couples,It's free!!,"Jehangir art gallery hosts some exquisite art collection. The entry is free. It's fully air conditioned. Being an art lover, I was able to thoroughly enjoy the exhibits that were displayed at the time. There is small exhibition room on the terrace (one needs to go up the stairs and turn right) which a lot of people miss. I went all the way up and was happy to see digital art on urbanization.",0.9286,5
Jehangir_Art_Gallery,BerJosOnTheRoad,5.0 of 5 bubbles,Jan 2019 • Couples,must be #1,forget about all other touristy places. definitely #1 place to visit when you are in mumbai. you will have the chance to not only see a couple of art work but also have the opportunity to talk abput various things with fellow art follwers and artists.,0.6808,5
Jehangir_Art_Gallery,manjusampat,4.0 of 5 bubbles,Dec 2018,Interesting art exhibitions,One gets to see a cross section of  Indian artists’ works. The gallery is centrally located and sees a lot of footfall. Established artists and newer artists all display their works here. This art gallery is very popular and one is always sure of seeing interesting and quality exhibits.,0.796,5
Jehangir_Art_Gallery,naganand,4.0 of 5 bubbles,Dec 2018 • Solo,Jahangir art gallery,A centre for modern art in south Mumbai. Well located near the gateway of india. A collection of some modern Indian art and special exhibits.,0.5859,5
Jehangir_Art_Gallery,raghupalat,4.0 of 5 bubbles,Nov 2018 • Family,Woth visiting,The Jehangir Art Gallery in Kala Ghoda is a really nice gallery to browse and even to purchase lovely pieces of art. It exhibits works of art by artists from all over India. I have purchased several pieces that have pride of place in my home. ,0.8516,5
Jehangir_Art_Gallery,Shoeb,4.0 of 5 bubbles,Oct 2018,Nice Art Gallery,"It is one of the oldest art galleries of the city. It always have some or the other artists displaying their works, Anyone with an interest in art and painting must visit this place ",0.4588,4
